pokemon,format,played,won,lost,moves,win_rate,usage,Pdex,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed
Aerodactyl,[Gen 4] UBERS,391,178,224,"[('Aerial Ace', 41), ('Ancient Power', 2), ('Aqua Tail', 3), ('Brave Bird', 1), ('Crunch', 23), ('Double-Edge', 36), ('Dragon Breath', 1), ('Dragon Claw', 26), ('Dragon Pulse', 3), ('Earthquake', 124), ('Fire Blast', 1), ('Fire Fang', 3), ('Flamethrower', 1), ('Fly', 9), ('Heat Wave', 1), ('Ice Fang', 5), ('Iron Head', 1), ('Iron Tail', 2), ('Natural Gift', 1), ('Protect', 3), ('Pursuit', 5), ('Return', 1), ('Roar', 5), ('Rock Slide', 108), ('Roost', 17), ('Sky Attack', 8), ('Stealth Rock', 91), ('Steel Wing', 2), ('Stone Edge', 63), ('Substitute', 15), ('Tailwind', 2), ('Taunt', 89), ('Thunder Fang', 2), ('Toxic', 6), ('Whirlwind', 1), ('Wing Attack', 5)]",44.27860696517413,2.858605059219184,142,Rock,Flying,515.0,80.0,105.0,65.0,60.0,75.0,130.0
Aerodactyl,[Gen 9] OU,1,0,1,[],0.0,7.776618197597647e-05,142,Rock,Flying,515.0,80.0,105.0,65.0,60.0,75.0,130.0
Aggron,[Gen 3] OU,1873,679,1209,"[('Aerial Ace', 9), ('Attract', 2), ('Blizzard', 22), ('Body Slam', 19), ('Brick Break', 55), ('Counter', 8), ('Defense Curl', 5), ('Dig', 1), ('Double-Edge', 232), ('Dragon Claw', 41), ('Dynamic Punch', 2), ('Earthquake', 335), ('Endeavor', 11), ('Endure', 60), ('Fire Blast', 13), ('Fire Punch', 6), ('Flamethrower', 18), ('Focus Punch', 317), ('Fury Cutter', 1), ('Hidden Power', 59), ('Hyper Beam', 1), ('Ice Beam', 83), ('Ice Punch', 5), ('Icy Wind', 2), ('Iron Defense', 19), ('Iron Tail', 111), ('Mega Kick', 3), ('Metal Claw', 11), ('Metal Sound', 3), ('Mimic', 1), ('Mud-Slap', 1), ('Protect', 39), ('Rain Dance', 1), ('Rest', 3), ('Roar', 18), ('Rock Slide', 680), ('Rock Tomb', 28), ('Rollout', 7), ('Sandstorm', 6), ('Secret Power', 1), ('Seismic Toss', 18), ('Sleep Talk', 2), ('Solar Beam', 6), ('Strength', 1), ('Struggle', 2), ('Substitute', 327), ('Sunny Day', 2), ('Surf', 6), ('Take Down', 3), ('Taunt', 6), ('Thunder', 22), ('Thunder Punch', 8), ('Thunder Wave', 302), ('Thunderbolt', 16), ('Toxic', 28), ('Will-O-Wisp', 1)]",35.96398305084746,0.9669542232616248,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 3] UBERS,162,74,100,"[('Blizzard', 3), ('Body Slam', 1), ('Brick Break', 5), ('Counter', 6), ('Double-Edge', 16), ('Dragon Claw', 6), ('Earthquake', 42), ('Flamethrower', 1), ('Focus Punch', 20), ('Headbutt', 2), ('Hidden Power', 1), ('Hyper Beam', 1), ('Ice Beam', 4), ('Ice Punch', 2), ('Iron Defense', 3), ('Iron Tail', 21), ('Metal Claw', 4), ('Metal Sound', 1), ('Protect', 8), ('Rest', 1), ('Roar', 1), ('Rock Slide', 44), ('Rock Smash', 1), ('Rock Tomb', 1), ('Sandstorm', 2), ('Seismic Toss', 2), ('Sleep Talk', 1), ('Strength', 1), ('Substitute', 15), ('Surf', 3), ('Take Down', 2), ('Taunt', 4), ('Thunder', 1), ('Thunder Wave', 10), ('Thunderbolt', 1), ('Toxic', 17), ('Water Pulse', 1)]",42.5287356321839,2.1777120580723217,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 3] UU,319,142,189,"[('Blizzard', 2), ('Body Slam', 3), ('Brick Break', 9), ('Counter', 9), ('Double-Edge', 29), ('Dragon Claw', 5), ('Dynamic Punch', 1), ('Earthquake', 66), ('Endeavor', 2), ('Fire Blast', 1), ('Fire Punch', 3), ('Focus Punch', 57), ('Hidden Power', 2), ('Ice Beam', 24), ('Ice Punch', 3), ('Iron Defense', 3), ('Iron Tail', 20), ('Mega Kick', 2), ('Metal Claw', 4), ('Protect', 15), ('Rain Dance', 1), ('Rest', 1), ('Roar', 8), ('Rock Slide', 152), ('Sandstorm', 1), ('Substitute', 77), ('Sunny Day', 1), ('Taunt', 2), ('Thunder', 1), ('Thunder Wave', 40), ('Toxic', 14)]",42.90030211480362,12.470680218921032,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 4] NU,13,5,8,"[('Earthquake', 1), ('Focus Punch', 2), ('Head Smash', 7), ('Low Kick', 2), ('Magnet Rise', 3), ('Rock Polish', 1), ('Substitute', 4)]",38.46153846153847,0.63913470993117,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 4] OU,1529,592,941,"[('Aerial Ace', 1), ('Ancient Power', 4), ('Aqua Tail', 36), ('Avalanche', 11), ('Blizzard', 1), ('Block', 2), ('Brick Break', 7), ('Counter', 5), ('Curse', 14), ('Dark Pulse', 4), ('Defense Curl', 2), ('Dig', 2), ('Double-Edge', 23), ('Dragon Claw', 12), ('Dragon Pulse', 2), ('Dynamic Punch', 1), ('Earth Power', 1), ('Earthquake', 231), ('Endeavor', 3), ('Endure', 1), ('Facade', 2), ('Fire Blast', 5), ('Fire Punch', 53), ('Flamethrower', 6), ('Flash Cannon', 12), ('Focus Blast', 3), ('Focus Punch', 20), ('Head Smash', 815), ('Ice Beam', 6), ('Ice Punch', 90), ('Iron Defense', 5), ('Iron Head', 60), ('Iron Tail', 13), ('Low Kick', 16), ('Magnet Rise', 16), ('Mega Punch', 1), ('Metal Burst', 18), ('Metal Claw', 5), ('Metal Sound', 10), ('Outrage', 4), ('Payback', 2), ('Protect', 8), ('Rain Dance', 1), ('Rest', 2), ('Return', 1), ('Roar', 3), ('Rock Polish', 101), ('Rock Slide', 14), ('Rollout', 3), ('Sandstorm', 5), ('Seismic Toss', 4), ('Shadow Claw', 1), ('Sleep Talk', 2), ('Stealth Rock', 71), ('Stone Edge', 12), ('Struggle', 6), ('Substitute', 41), ('Superpower', 26), ('Surf', 3), ('Take Down', 1), ('Taunt', 7), ('Thunder', 2), ('Thunder Punch', 5), ('Thunder Wave', 27), ('Thunderbolt', 2), ('Toxic', 8), ('Water Pulse', 1)]",38.617090671885194,0.8919664681278038,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 4] UBERS,216,78,143,"[('Aqua Tail', 2), ('Avalanche', 2), ('Blizzard', 2), ('Counter', 3), ('Curse', 1), ('Double-Edge', 8), ('Dragon Claw', 1), ('Earthquake', 38), ('Fire Blast', 2), ('Fire Punch', 2), ('Flash Cannon', 5), ('Focus Punch', 19), ('Head Smash', 43), ('Headbutt', 1), ('Ice Beam', 9), ('Ice Punch', 19), ('Iron Defense', 5), ('Iron Head', 4), ('Iron Tail', 11), ('Low Kick', 1), ('Metal Burst', 1), ('Metal Claw', 2), ('Metal Sound', 3), ('Outrage', 1), ('Protect', 1), ('Roar', 4), ('Rock Polish', 10), ('Rock Slide', 43), ('Seismic Toss', 1), ('Stealth Rock', 13), ('Stone Edge', 2), ('Substitute', 44), ('Taunt', 3), ('Thunder Punch', 7), ('Thunder Wave', 10), ('Toxic', 1)]",35.294117647058826,1.5791782424331042,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 4] UU,647,295,380,"[('Aqua Tail', 30), ('Avalanche', 2), ('Body Slam', 2), ('Brick Break', 3), ('Curse', 4), ('Double-Edge', 6), ('Dragon Claw', 4), ('Dragon Pulse', 3), ('Earthquake', 110), ('Endeavor', 1), ('Fire Punch', 3), ('Flash Cannon', 2), ('Focus Punch', 25), ('Head Smash', 372), ('Ice Punch', 39), ('Iron Head', 17), ('Low Kick', 65), ('Magnet Rise', 47), ('Protect', 11), ('Roar', 2), ('Rock Polish', 81), ('Rock Slide', 2), ('Sleep Talk', 2), ('Stealth Rock', 41), ('Stone Edge', 1), ('Substitute', 35), ('Superpower', 1), ('Thunder Punch', 1), ('Thunder Wave', 1), ('Toxic', 32)]",43.7037037037037,9.090909090909092,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron,[Gen 9] OU,10,3,7,"[('Earthquake', 3), ('Heavy Slam', 3), ('Ice Punch', 1), ('Power-Up Punch', 4), ('Stealth Rock', 1), ('Superpower', 1)]",30.0,0.0007776618197597646,306,Steel,Rock,530.0,70.0,110.0,180.0,60.0,60.0,50.0
Aggron-Mega,[Gen 9] OU,6,2,4,"[('Earthquake', 3), ('Heavy Slam', 3), ('Ice Punch', 2), ('Stealth Rock', 1), ('Superpower', 2)]",33.33333333333333,0.0004665970918558588,306-mega,Steel,,630.0,70.0,140.0,230.0,60.0,80.0,50.0
Aipom,[Gen 2] NU,31,14,18,"[('Agility', 14), ('Baton Pass', 14), ('Counter', 1), ('Curse', 3), ('Fire Punch', 1), ('Frustration', 7), ('Hidden Power', 3), ('Ice Punch', 3), ('Protect', 7), ('Rest', 1), ('Return', 8), ('Sand Attack', 2), ('Shadow Ball', 1), ('Sleep Talk', 1), ('Spite', 1), ('Thunder Punch', 1), ('Thunderbolt', 1)]",43.75,2.2895125553914326,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 2] OU,75,21,54,"[('Agility', 33), ('Baton Pass', 35), ('Counter', 7), ('Curse', 4), ('Detect', 3), ('Double Slap', 3), ('Dynamic Punch', 2), ('Fire Punch', 3), ('Fury Swipes', 2), ('Headbutt', 3), ('Hidden Power', 3), ('Ice Punch', 3), ('Iron Tail', 2), ('Mud-Slap', 2), ('Protect', 3), ('Pursuit', 2), ('Return', 12), ('Rock Smash', 1), ('Scratch', 1), ('Screech', 3), ('Shadow Ball', 5), ('Swagger', 2), ('Swift', 1), ('Thief', 3), ('Thunder Punch', 2), ('Thunderbolt', 4), ('Toxic', 8)]",28.000000000000004,0.17415534656913967,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 2] UBERS,6,2,4,"[('Agility', 1), ('Baton Pass', 1), ('Beat Up', 1), ('Pursuit', 1), ('Screech', 1), ('Shadow Ball', 1), ('Strength', 1), ('Swagger', 1), ('Thunder Punch', 1)]",33.33333333333333,0.24681201151789386,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 2] UU,7,3,4,"[('Agility', 4), ('Baton Pass', 5), ('Curse', 1), ('Hidden Power', 1), ('Protect', 1), ('Rest', 1), ('Return', 3), ('Toxic', 1)]",42.857142857142854,0.3482587064676617,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 3] NU,20,8,12,"[('Agility', 2), ('Baton Pass', 3), ('Body Slam', 1), ('Brick Break', 3), ('Double-Edge', 6), ('Facade', 1), ('Hidden Power', 1), ('Return', 1), ('Shadow Ball', 2), ('Substitute', 2), ('Thunder Wave', 2)]",40.0,1.092896174863388,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 3] OU,319,150,200,"[('Agility', 15), ('Astonish', 2), ('Baton Pass', 78), ('Beat Up', 5), ('Belly Drum', 1), ('Body Slam', 2), ('Brick Break', 32), ('Counter', 2), ('Defense Curl', 3), ('Double Slap', 2), ('Double-Edge', 153), ('Endure', 3), ('Focus Punch', 13), ('Frustration', 25), ('Fury Swipes', 3), ('Hidden Power', 25), ('Ice Punch', 1), ('Iron Tail', 41), ('Mega Kick', 1), ('Mega Punch', 1), ('Mud-Slap', 2), ('Protect', 3), ('Rain Dance', 2), ('Rest', 1), ('Return', 17), ('Sand Attack', 1), ('Screech', 1), ('Seismic Toss', 2), ('Shadow Ball', 50), ('Sleep Talk', 1), ('Snatch', 1), ('Substitute', 41), ('Sunny Day', 1), ('Swift', 1), ('Taunt', 14), ('Thief', 3), ('Thunder', 3), ('Thunder Punch', 1), ('Thunder Wave', 11), ('Toxic', 4)]",42.857142857142854,0.16468681111610162,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 3] UBERS,6,2,4,"[('Astonish', 1), ('Baton Pass', 1), ('Brick Break', 1), ('Double Slap', 1), ('Double-Edge', 1), ('Secret Power', 2), ('Shadow Ball', 1)]",33.33333333333333,0.08065600215082673,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 3] UU,6,3,4,"[('Beat Up', 1), ('Brick Break', 1), ('Counter', 1), ('Iron Tail', 2), ('Shadow Ball', 3), ('Thunder', 1)]",42.857142857142854,0.23455824863174357,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 4] NU,1,0,1,"[('Baton Pass', 1), ('Fake Out', 1)]",0.0,0.049164208456243856,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 4] OU,24,3,21,"[('Agility', 4), ('Astonish', 1), ('Baton Pass', 3), ('Body Slam', 1), ('Bounce', 1), ('Brick Break', 4), ('Fake Out', 5), ('Focus Punch', 2), ('Fury Swipes', 1), ('Ice Punch', 1), ('Knock Off', 1), ('Last Resort', 1), ('Nasty Plot', 3), ('Protect', 1), ('Rest', 1), ('Return', 4), ('Sand Attack', 1), ('Shadow Claw', 1), ('Strength', 1), ('Swift', 1), ('Thunder Punch', 1), ('Thunder Wave', 1), ('Thunderbolt', 1), ('Tickle', 3), ('U-Turn', 1)]",12.5,0.014000781710312158,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 4] UBERS,35,19,16,"[('Agility', 1), ('Astonish', 4), ('Baton Pass', 1), ('Brick Break', 3), ('Dig', 1), ('Double Hit', 2), ('Fake Out', 2), ('Fire Punch', 2), ('Fling', 2), ('Focus Punch', 4), ('Fury Swipes', 4), ('Headbutt', 6), ('Ice Punch', 3), ('Return', 6), ('Sand Attack', 5), ('Scratch', 2), ('Shadow Claw', 2), ('Strength', 1), ('Swift', 3), ('Taunt', 1), ('Thunder', 2), ('Thunder Wave', 1), ('Tickle', 11), ('U-Turn', 1)]",54.285714285714285,0.255885363357216,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 4] UU,2,2,0,"[('Fake Out', 1), ('Return', 1), ('Seed Bomb', 1), ('Swift', 1), ('U-Turn', 1)]",100.0,0.02810172825628776,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Aipom,[Gen 9] OU,149,51,98,"[('Agility', 2), ('Beat Up', 2), ('Bounce', 1), ('Brick Break', 3), ('Counter', 7), ('Double Hit', 7), ('Double-Edge', 5), ('Endeavor', 18), ('Endure', 1), ('Facade', 7), ('Fake Out', 91), ('Fire Punch', 1), ('Fling', 1), ('Foul Play', 3), ('Fury Swipes', 11), ('Gunk Shot', 2), ('Ice Punch', 10), ('Knock Off', 50), ('Last Resort', 12), ('Low Kick', 2), ('Low Sweep', 3), ('Protect', 3), ('Struggle', 1), ('Switcheroo', 6), ('Taunt', 4), ('Tera Blast', 1), ('Throat Chop', 1), ('Thunder Punch', 1), ('Thunder Wave', 19), ('Thunderbolt', 1), ('U-Turn', 17)]",34.22818791946309,0.011587161114420494,190,Normal,,360.0,55.0,70.0,55.0,40.0,55.0,85.0
Alakazam,[Gen 1] OU,57917,37243,38251,"[('Absorb', 5), ('Acid', 10), ('Acid Armor', 9), ('Agility', 9), ('Amnesia', 40), ('Aurora Beam', 7), ('Barrage', 8), ('Barrier', 10), ('Bide', 25), ('Bind', 6), ('Bite', 9), ('Blizzard', 3), ('Body Slam', 414), ('Bone Club', 8), ('Bonemerang', 9), ('Bubble', 14), ('Bubble Beam', 1), ('Clamp', 6), ('Comet Punch', 9), ('Confuse Ray', 11), ('Confusion', 186), ('Constrict', 10), ('Conversion', 15), ('Counter', 690), ('Crabhammer', 6), ('Cut', 8), ('Defense Curl', 11), ('Dig', 10), ('Disable', 264), ('Dizzy Punch', 8), ('Double Kick', 2), ('Double Slap', 7), ('Double Team', 13), ('Double-Edge', 95), ('Dragon Rage', 5), ('Dream Eater', 4), ('Drill Peck', 8), ('Earthquake', 8), ('Egg Bomb', 8), ('Ember', 10), ('Explosion', 11), ('Fire Blast', 13), ('Fire Punch', 11), ('Fire Spin', 8), ('Fissure', 8), ('Flamethrower', 12), ('Flash', 37), ('Fly', 7), ('Focus Energy', 9), ('Fury Attack', 8), ('Fury Swipes', 8), ('Glare', 11), ('Growl', 8), ('Growth', 8), ('Guillotine', 13), ('Gust', 13), ('Harden', 9), ('Haze', 13), ('Headbutt', 9), ('High Jump Kick', 6), ('Horn Attack', 3), ('Horn Drill', 8), ('Hydro Pump', 8), ('Hyper Beam', 832), ('Hyper Fang', 8), ('Hypnosis', 8), ('Ice Beam', 18), ('Ice Punch', 9), ('Jump Kick', 8), ('Karate Chop', 4), ('Kinesis', 825), ('Leech Life', 11), ('Leech Seed', 11), ('Leer', 9), ('Lick', 10), ('Light Screen', 5), ('Lovely Kiss', 8), ('Low Kick', 15), ('Meditate', 18), ('Mega Drain', 10), ('Mega Kick', 108), ('Mega Punch', 30), ('Metronome', 353), ('Mimic', 43), ('Minimize', 15), ('Mirror Move', 6), ('Mist', 6), ('Night Shade', 12), ('Pay Day', 7), ('Peck', 11), ('Petal Dance', 13), ('Pin Missile', 12), ('Poison Gas', 11), ('Poison Powder', 11), ('Poison Sting', 4), ('Pound', 7), ('Psybeam', 244), ('Psychic', 43757), ('Psywave', 78), ('Quick Attack', 6), ('Rage', 13), ('Razor Leaf', 7), ('Razor Wind', 6), ('Recover', 26224), ('Reflect', 7078), ('Rest', 141), ('Roar', 8), ('Rock Slide', 8), ('Rock Throw', 12), ('Rolling Kick', 9), ('Sand Attack', 8), ('Scratch', 9), ('Screech', 10), ('Seismic Toss', 25434), ('Self-Destruct', 6), ('Sharpen', 7), ('Sing', 6), ('Skull Bash', 25), ('Sky Attack', 4), ('Slam', 11), ('Slash', 12), ('Sleep Powder', 11), ('Sludge', 8), ('Smog', 6), ('Smokescreen', 3), ('Soft-Boiled', 14), ('Solar Beam', 5), ('Sonic Boom', 14), ('Spike Cannon', 8), ('Splash', 5), ('Spore', 6), ('Stomp', 8), ('Stored Power', 1), ('Strength', 12), ('String Shot', 11), ('Struggle', 79), ('Stun Spore', 7), ('Submission', 182), ('Substitute', 1008), ('Super Fang', 4), ('Supersonic', 6), ('Surf', 10), ('Swift', 9), ('Swords Dance', 10), ('Tackle', 9), ('Tail Glow', 1), ('Tail Whip', 7), ('Take Down', 19), ('Teleport', 13), ('Thrash', 10), ('Thunder', 6), ('Thunder Punch', 10), ('Thunder Shock', 4), ('Thunder Wave', 46053), ('Thunderbolt', 17), ('Toxic', 764), ('Transform', 11), ('Tri Attack', 332), ('Twineedle', 8), ('Vice Grip', 5), ('Vine Whip', 8), ('Vise Grip', 4), ('Water Gun', 11), ('Waterfall', 3), ('Whirlwind', 13), ('Wing Attack', 6), ('Withdraw', 9), ('Wrap', 10)]",49.33239727660476,67.16649850978209,65,Psychic,,500.0,55.0,50.0,45.0,135.0,95.0,120.0
Alakazam,[Gen 1] UBERS,687,339,427,"[('Absorb', 2), ('Acid Armor', 1), ('Amnesia', 1), ('Aurora Beam', 1), ('Barrier', 1), ('Bind', 1), ('Bite', 1), ('Blizzard', 1), ('Body Slam', 20), ('Bonemerang', 1), ('Bubble', 1), ('Confuse Ray', 1), ('Confusion', 14), ('Conversion', 2), ('Counter', 10), ('Crabhammer', 1), ('Cut', 1), ('Defense Curl', 3), ('Disable', 18), ('Double Kick', 3), ('Double Slap', 1), ('Double-Edge', 3), ('Drill Peck', 1), ('Earthquake', 2), ('Egg Bomb', 1), ('Fire Blast', 1), ('Fire Spin', 1), ('Flamethrower', 1), ('Flash', 1), ('Fury Attack', 1), ('Fury Swipes', 1), ('Glare', 1), ('Guillotine', 2), ('Harden', 1), ('Headbutt', 1), ('Horn Attack', 1), ('Hydro Pump', 2), ('Hyper Beam', 25), ('Ice Beam', 2), ('Ice Punch', 2), ('Jump Kick', 1), ('Karate Chop', 1), ('Kinesis', 20), ('Leech Life', 1), ('Leech Seed', 1), ('Mega Drain', 2), ('Mega Kick', 7), ('Mega Punch', 3), ('Metronome', 18), ('Mimic', 3), ('Night Shade', 1), ('Petal Dance', 1), ('Pin Missile', 2), ('Pound', 2), ('Psybeam', 18), ('Psychic', 481), ('Psywave', 9), ('Quick Attack', 3), ('Rage', 1), ('Razor Leaf', 1), ('Razor Wind', 2), ('Recover', 258), ('Reflect', 97), ('Rest', 6), ('Rock Slide', 1), ('Rock Throw', 1), ('Rolling Kick', 1), ('Sand Attack', 1), ('Screech', 1), ('Seismic Toss', 192), ('Self-Destruct', 2), ('Skull Bash', 4), ('Slam', 1), ('Slash', 1), ('Sleep Powder', 1), ('Sludge', 1), ('Smog', 2), ('Smokescreen', 1), ('Soft-Boiled', 2), ('Spike Cannon', 1), ('Splash', 3), ('Spore', 1), ('Stomp', 2), ('Strength', 2), ('Struggle', 2), ('Submission', 9), ('Substitute', 40), ('Supersonic', 1), ('Swift', 1), ('Tail Whip', 1), ('Take Down', 1), ('Teleport', 1), ('Thrash', 1), ('Thunder Punch', 1), ('Thunder Shock', 3), ('Thunder Wave', 463), ('Thunderbolt', 1), ('Toxic', 25), ('Transform', 2), ('Tri Attack', 11), ('Vine Whip', 2), ('Vise Grip', 1), ('Withdraw', 2), ('Wrap', 2)]",44.25587467362924,18.18422445738486,65,Psychic,,500.0,55.0,50.0,45.0,135.0,95.0,120.0
Alakazam,[Gen 2] OU,3037,1331,1809,"[('Attract', 26), ('Barrage', 1), ('Barrier', 22), ('Bide', 1), ('Body Slam', 11), ('Bonemerang', 1), ('Bubble Beam', 1), ('Confusion', 12), ('Constrict', 1), ('Conversion', 1), ('Conversion 2', 1), ('Counter', 18), ('Crunch', 2), ('Curse', 4), ('Dig', 2), ('Disable', 40), ('Double-Edge', 4), ('Dream Eater', 7), ('Dynamic Punch', 255), ('Earthquake', 1), ('Encore', 416), ('Explosion', 1), ('Fire Punch', 789), ('Flash', 2), ('Frustration', 1), ('Fury Attack', 1), ('Fury Cutter', 1), ('Future Sight', 17), ('Giga Drain', 1), ('Hidden Power', 124), ('Hyper Beam', 19), ('Hypnosis', 1), ('Ice Punch', 230), ('Icy Wind', 1), ('Karate Chop', 1), ('Kinesis', 7), ('Light Screen', 60), ('Magnitude', 1), ('Mean Look', 1), ('Mega Drain', 1), ('Mega Kick', 4), ('Mega Punch', 1), ('Metronome', 11), ('Mimic', 1), ('Mud-Slap', 1), ('Nightmare', 2), ('Outrage', 1), ('Pain Split', 2), ('Petal Dance', 1), ('Protect', 15), ('Psybeam', 17), ('Psych Up', 3), ('Psychic', 2277), ('Psywave', 4), ('Recover', 913), ('Reflect', 143), ('Rest', 8), ('Return', 2), ('Reversal', 1), ('Roar', 1), ('Rock Throw', 1), ('Rollout', 1), ('Sacred Fire', 1), ('Sand Attack', 1), ('Sandstorm', 1), ('Seismic Toss', 31), ('Shadow Ball', 60), ('Sing', 1), ('Skull Bash', 3), ('Sleep Talk', 1), ('Sludge Bomb', 1), ('Smog', 1), ('Soft-Boiled', 1), ('Spark', 1), ('Splash', 1), ('Struggle', 3), ('Submission', 4), ('Substitute', 196), ('Sunny Day', 1), ('Swagger', 22), ('Sweet Kiss', 2), ('Swift', 1), ('Synthesis', 1), ('Thief', 31), ('Thunder Punch', 282), ('Thunder Wave', 568), ('Toxic', 224), ('Transform', 1), ('Tri Attack', 15), ('Twister', 1), ('Waterfall', 1), ('Whirlpool', 1), ('Zap Cannon', 11)]",42.388535031847134,7.0521305004063635,65,Psychic,,500.0,55.0,50.0,45.0,135.0,95.0,120.0
Alakazam,[Gen 2] UBERS,85,48,44,"[('Attract', 1), ('Bone Club', 1), ('Confusion', 1), ('Disable', 5), ('Dynamic Punch', 3), ('Encore', 3), ('Fire Punch', 17), ('Future Sight', 1), ('Hidden Power', 3), ('Ice Punch', 11), ('Kinesis', 1), ('Light Screen', 1), ('Megahorn', 1), ('Metronome', 3), ('Mimic', 1), ('Psybeam', 5), ('Psychic', 57), ('Quick Attack', 1), ('Recover', 29), ('Reflect', 11), ('Rest', 1), ('Shadow Ball', 4), ('Substitute', 2), ('Swagger', 3), ('Swords Dance', 1), ('Teleport', 1), ('Thief', 1), ('Thunder Punch', 14), ('Thunder Wave', 12), ('Toxic', 2)]",52.17391304347826,3.4965034965034967,65,Psychic,,500.0,55.0,50.0,45.0,135.0,95.0,120.0
Alakazam,[Gen 3] OU,9498,4274,5465,"[('Assist', 1), ('Astonish', 1), ('Attract', 6), ('Barrier', 18), ('Baton Pass', 2), ('Bite', 1), ('Blast Burn', 1), ('Body Slam', 8), ('Bulk Up', 1), ('Bullet Seed', 1), ('Calm Mind', 2427), ('Comet Punch', 1), ('Confusion', 14), ('Counter', 45), ('Crabhammer', 2), ('Disable', 32), ('Double-Edge', 2), ('Dragon Dance', 1), ('Dragon Rage', 1), ('Dream Eater', 7), ('Dynamic Punch', 6), ('Encore', 860), ('Endure', 9), ('Eruption', 1), ('Explosion', 1), ('Facade', 2), ('Feather Dance', 3), ('Fire Punch', 2810), ('Fissure', 1), ('Flash', 1), ('Focus Punch', 81), ('Future Sight', 34), ('Glare', 1), ('Growl', 1), ('Hidden Power', 1013), ('Hydro Pump', 1), ('Hyper Beam', 7), ('Hypnosis', 1), ('Ice Ball', 1), ('Ice Punch', 1343), ('Imprison', 1), ('Iron Tail', 3), ('Kinesis', 17), ('Knock Off', 287), ('Leech Life', 1), ('Leech Seed', 1), ('Lick', 1), ('Light Screen', 91), ('Low Kick', 1), ('Mach Punch', 1), ('Magnitude', 1), ('Mega Kick', 3), ('Mega Punch', 3), ('Memento', 2), ('Metal Claw', 1), ('Metronome', 18), ('Minimize', 1), ('Muddy Water', 1), ('Nightmare', 1), ('Overheat', 1), ('Pin Missile', 1), ('Poison Fang', 1), ('Pound', 1), ('Powder Snow', 1), ('Present', 2), ('Protect', 39), ('Psybeam', 15), ('Psych Up', 5), ('Psychic', 5109), ('Pursuit', 1), ('Rain Dance', 5), ('Recover', 371), ('Reflect', 134), ('Rest', 6), ('Rock Slide', 1), ('Role Play', 3), ('Rollout', 1), ('Sacred Fire', 1), ('Safeguard', 1), ('Secret Power', 4), ('Seismic Toss', 22), ('Shadow Ball', 126), ('Shock Wave', 11), ('Skill Swap', 3), ('Skull Bash', 1), ('Sleep Powder', 2), ('Sludge Bomb', 1), ('Smokescreen', 1), ('Snatch', 6), ('Snore', 3), ('Spit Up', 1), ('Spore', 1), ('Struggle', 6), ('Stun Spore', 1), ('Submission', 2), ('Substitute', 845), ('Sunny Day', 2), ('Superpower', 1), ('Swagger', 3), ('Tackle', 1), ('Take Down', 1), ('Taunt', 142), ('Thief', 24), ('Thunder Punch', 1152), ('Thunder Wave', 256), ('Torment', 3), ('Toxic', 47), ('Trick', 996), ('Twineedle', 1), ('Uproar', 1), ('Wrap', 1)]",43.88540917958723,4.903433642572831,65,Psychic,,500.0,55.0,50.0,45.0,135.0,95.0,120.0
